���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575141984-2712,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p08845744.html,BELTED COAT Details,219.00 USD,Plum
1575141800-2623,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,SUEDE LOOK COAT,https://www.zara.com/us/en/suede-look-coat-p02712626.html,SUEDE LOOK COAT Details,49.90 USD,Pink
1575141891-2667,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p07883640.html,BELTED COAT Details,199.00 USD,Gray marl
1575141615-2534,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p08010516.html,BELTED COAT Details,249.00 USD,Stone
1575141609-2531,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED VEST,https://www.zara.com/us/en/belted-vest-p08381666.html,BELTED VEST Details,119.00 USD,Black
1575141841-2643,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,MENSWEAR-STYLE COAT,https://www.zara.com/us/en/menswear-style-coat-p07944744.html,MENSWEAR-STYLE COAT Details,169.00 USD,Camel
1575141617-2535,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,SLEEVELESS BUTTONED DRESS,https://www.zara.com/us/en/sleeveless-buttoned-dress-p01971226.html,SLEEVELESS BUTTONED DRESS Details,69.90 USD,Black
1575141795-2621,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DOUBLE-BREASTED COAT,https://www.zara.com/us/en/double-breasted-coat-p02013981.html,DOUBLE-BREASTED COAT Details,119.00 USD,Light gray
1575141975-2708,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,COAT WITH WRAP COLLAR,https://www.zara.com/us/en/coat-with-wrap-collar-p02028744.html,COAT WITH WRAP COLLAR Details,249.00 USD,Mid-camel
1575141605-2529,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOUNDSTOOTH COAT,https://www.zara.com/us/en/houndstooth-coat-p08083114.html,HOUNDSTOOTH COAT Details,169.00 USD,Ecru / Black
1575141880-2662,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLEECE COAT,https://www.zara.com/us/en/fleece-coat-p04070222.html,FLEECE COAT Details,129.00 USD,Ecru
1575141835-2640,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HERRINGBONE COAT,https://www.zara.com/us/en/herringbone-coat-p08688135.html,HERRINGBONE COAT Details,169.00 USD,Black / White
1575141768-2608,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PLAID COAT,https://www.zara.com/us/en/plaid-coat-p08653134.html,PLAID COAT Details,169.00 USD,Multicolored
1575141818-2632,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,MENSWEAR-STYLE COAT,https://www.zara.com/us/en/menswear-style-coat-p08085694.html,MENSWEAR-STYLE COAT Details,149.00 USD,Toffee
1575141874-2659,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DOUBLE-BREASTED COAT,https://www.zara.com/us/en/double-breasted-coat-p08671744.html,DOUBLE-BREASTED COAT Details,199.00 USD,Black
