���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575144029-3132,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,CROPPED KNIT TOP,https://www.zara.com/us/en/cropped-knit-top-p04369101.html,CROPPED KNIT TOP Details,29.90 USD,Black
1575143815-3033,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED KNIT TOP,https://www.zara.com/us/en/ruffled-knit-top-p04331108.html,RUFFLED KNIT TOP Details,39.90 USD,Ecru
1575144185-3207,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,CROP TOP WITH ELASTIC SEAMS,https://www.zara.com/us/en/crop-top-with-elastic-seams-p00017210.html,CROP TOP WITH ELASTIC SEAMS Details,35.90 USD,Black
1575144865-3520,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,CONTRASTING SEMI-SHEER TOP,https://www.zara.com/us/en/contrasting-semi-sheer-top-p09598176.html,CONTRASTING SEMI-SHEER TOP Details,39.90 USD,Black
1575144902-3538,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PRINTED ORGANZA BLOUSE,https://www.zara.com/us/en/printed-organza-blouse-p08483157.html,PRINTED ORGANZA BLOUSE Details,39.90 USD,Multicolored
1575143840-3045,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,SEQUIN TOP WITH SHOULDER PADS,https://www.zara.com/us/en/sequin-top-with-shoulder-pads-p02878904.html,SEQUIN TOP WITH SHOULDER PADS Details,29.90 USD,Gold / Silver
1575145246-3700,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,FLORAL ORGANZA BLOUSE,https://www.zara.com/us/en/floral-organza-blouse-p04437099.html,FLORAL ORGANZA BLOUSE Details,49.90 USD,Oyster White
1575144517-3356,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,DOTTED MESH TOP WITH BOW,https://www.zara.com/us/en/dotted-mesh-top-with-bow-p04530112.html,DOTTED MESH TOP WITH BOW Details,39.90 USD,Black
1575144708-3447,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,EMBROIDERED BLOUSE,https://www.zara.com/us/en/embroidered-blouse-p07200227.html,EMBROIDERED BLOUSE Details,39.90 USD,Ecru / Marl
1575145024-3593,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUCHED JACQUARD TOP,https://www.zara.com/us/en/ruched-jacquard-top-p08245115.html,RUCHED JACQUARD TOP Details,39.90 USD,Ecru
1575145413-3781,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PLAID OVERSHIRT,https://www.zara.com/us/en/plaid-overshirt-p08832145.html,PLAID OVERSHIRT Details,69.90 USD,Multicolored
1575144147-3189,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,EMBROIDERED TOP,https://www.zara.com/us/en/embroidered-top-p07521106.html,EMBROIDERED TOP Details,35.90 USD,Ecru
